1000000, 35.0, 1319.8989729698894
1000001, 289.0, 11309.065344
1000002, 14.0, 613.212654326477
1000003, 10.0, 524.8133186841974
1000004, 63.0, 1364.942059141231
1000005, 33.0, 1753.5185190158509
1000006, 58.0, 2183.294034761
1000007, 6.0, 438.6312279050658
1000008, 6.0, 438.3854943501531
1000009, 6.0, 430.5133238391079
1000010, 6.0, 424.12915099064554
1000011, 6.0, 421.2562586940686
1000012, 6.0, 415.4933089960895
1000013, 6.0, 412.82561781699735
1000014, 6.0, 410.5357211493072
1000015, 6.0, 408.68095193167954
1000016, 6.0, 407.1639432754514
1000017, 2.0, 255.03329306417822
1000018, 76.0, 1210.766292669533
1000019, 37.0, 1402.826128747442
1000020, 47.0, 1866.3258969905976
1000021, 34.0, 1346.348868881279
1000022, 4.0, 223.57214080000003
1000023, 19.0, 406.3447535603599
1000024, 7.0, 556.0465671875232
1000025, 3.0, 86.75975474666423
1000026, 2.0, 29.037124830704478
1000027, 4.0, 266.10532815600004
1000028, 5.0, 699.044921875
1000029, 13.0, 302.98729582901575
1000030, 8.0, 173.42621168028157
1000031, 8.0, 404.77769311834396
1000032, 2.0, 255.05398073017125
1000033, 4.0, 303.805072401072
1000034, 52.0, 1336.3457875724541
1000035, 13.0, 432.5306295355303
1000036, 19.0, 1409.3428509448881
1000037, 5.0, 346.840901416
1000038, 10.0, 497.7843158561531
1000039, 14.0, 3555.655796447
1000040, 8.0, 439.2268584
1000041, 2.0, 177.50432800000002
1000042, 12.0, 934.1967181745538
1000043, 2.0, 162.95027112799997
1000044, 2.0, 110.52289439900002
1000045, 3.0, 54.35360644963197
1000046, 12.0, 454.4154913221435
1000047, 10.0, 833.4375541806601
1000048, 7.0, 299.05229170999996
1000049, 5.0, 256.514148500134
1000050, 2.0, 47.990444104
1000051, 3.0, 238.72963612792694
1000052, 7.0, 611.6430720365539
1000053, 2.0, 74.99128631299997
1000054, 3.0, 40.747130585078665
1000055, 2.0, 71.86661198034841
1000056, 7.0, 508.3455
1000057, 2.0, 71.835657893
1000058, 2.0, 62.78483567417602
1000059, 2.0, 254.4176995274524
1000060, 7.0, 326.270517804
1000061, 7.0, 206.86353633582019
1000062, 2.0, 71.53260410600002
1000063, 2.0, 76.874051008
1000064, 6.0, 307.42433453717996
1000065, 2.0, 175.30607570697686
1000066, 9.0, 174.068331613
1000067, 6.0, 406.51149174444004
1000068, 8.0, 203.32508421407698
1000069, 6.0, 203.309822951496
1000070, 4.0, 314.60671941320675
1000071, 4.0, 208.71536616
1000072, 18.0, 528.8155033626958
1000073, 8.0, 998.5689068355001
1000074, 8.0, 985.8499471712
1000075, 4.0, 208.030578894717
1000076, 21.0, 1937.06117174293
1000077, 7.0, 668.68419072
1000078, 7.0, 720.752954625
1000079, 10.0, 1050.2653064904
1000080, 10.0, 1117.20116466816
1000081, 10.0, 1116.8867579022
1000082, 16.0, 790.350688070427
1000083, 10.0, 534.0016156464239
1000084, 14.0, 532.361741523699
1000085, 19.0, 2784.7029574400003
1000086, 6.0, 958.9936362995439
1000087, 4.0, 926.5742167490001
1000088, 9.0, 400.41678281345304
1000089, 9.0, 394.69492774275545
1000090, 18.0, 1948.1662394758982
1000091, 15.0, 1240.2619834106279
1000092, 62.0, 5093.545522125427
1000093, 5.0, 89.065786390021
1000094, 15.0, 293.8912514750195
1000095, 26.0, 1398.396288058
1000096, 14.0, 8539.701184000001
1000097, 4.0, 338.25016438653
1000098, 18.0, 915.899031972
1000099, 10.0, 920.0037900960001
